,ndvi,ndsi,ndbi,albedo,awei,gemi,LST,ndvi_lag,ndsi_lag,ndbi_lag,albedo_lag,awei_lag,gemi_lag,LST_lag,community,period,year
360,0.10147481475187745,-0.05015924294491582,-0.05853632280973194,16556.807051593834,-63567.13754384256,-14881831.317603406,32272.12733973555,0.10411341824511741,-0.04720751064504165,-0.062205419436455356,17327.392049468413,-63089.45909161561,-14485629.226235531,30716.1258163902,53.0,1.0,2018.0
361,0.08810053272717498,-0.030067741272316685,-0.0650349795564698,19979.803276507384,-69634.84879410894,-15442232.239118796,28371.74078749992,0.10739305610787658,-0.060734599018366205,-0.05223094975819394,16143.921017346684,-63984.44467891706,-15277920.5646463,31077.828114298078,54.0,1.0,2018.0
362,0.13400078594881212,-0.09510719857711389,-0.03998923472897913,12061.397408069051,-56581.12064907512,-15195611.040054683,33592.81562635119,0.11093366908234398,-0.06640986200777796,-0.04814753004882745,15685.277967102105,-63387.75991222956,-15365309.425840195,32200.1601370318,55.0,1.0,2018.0
363,0.14857118817426934,-0.11669406268537579,-0.04118464713583659,11955.283340296617,-60539.29279779534,-19433982.75558185,39235.431709615914,0.1276591555514106,-0.10542935720910292,-0.03299144349554444,12430.61719915482,-60310.585754669475,-14708359.328687012,41669.856474638094,56.0,1.0,2018.0
364,0.10943176934317558,-0.10925207925430933,-0.016327905545345325,13286.72848287955,-65880.5137877211,-12508100.149345221,44678.293372599874,0.13078994080617373,-0.1092383116509399,-0.03255780761791942,12934.66973883528,-63424.621215987456,-16652882.800461205,40298.63410442315,57.0,1.0,2018.0
365,0.1114831113193043,-0.10763339926384127,-0.01848940277992017,13351.052181500741,-65515.86549763639,-12966221.175244676,43353.409499511,0.11225569415521604,-0.0973646801944145,-0.024479419646441698,13181.133933943134,-61811.7301210875,-12296981.90565427,41723.0758546434,58.0,1.0,2018.0
366,0.1128605986224315,-0.10019116212534393,-0.02144868466850389,12183.819175088734,-58550.10075457695,-10985498.118258525,42652.61924050479,0.09748750191555755,-0.09139994433626172,-0.016118176854667966,14237.98843684839,-65114.0308483937,-10701617.427784234,41742.6121635228,59.0,1.0,2018.0
367,0.08546958820124163,-0.08668786520369309,-0.007756445870101684,14176.099867730922,-63620.17637043189,-7802771.898566032,41928.143301321295,0.09545704391875716,-0.0849110501823963,-0.016709683373338346,12743.013220324974,-57184.8340394147,-7969250.075815535,42202.58065586886,60.0,1.0,2018.0
368,0.10236211570837583,-0.08572467387328497,-0.02195558645113174,11956.571842283014,-53827.826759905074,-8218696.864286883,41633.855300136085,0.11186377599124614,-0.09065156041905406,-0.027300208538084868,11975.862818768554,-55199.68170753838,-10009148.286953067,41020.34452597638,61.0,1.0,2018.0
369,0.15032131664955542,-0.11300797306819818,-0.04615192920108384,11346.962612801912,-56392.86472501479,-17748811.106104616,39532.6334948752,0.12632266298893552,-0.10587859217324416,-0.031192744887399818,12135.785869308194,-59231.54661777675,-13971340.534000725,42349.81753858232,62.0,1.0,2018.0
370,0.12269136441410797,-0.09642308969927592,-0.033082382486840874,11787.637131821477,-55424.51920639949,-12097369.900761072,41766.476857742266,0.1318175506575906,-0.09937167795420454,-0.03865455946809808,11314.101260094954,-53789.71728198189,-13134580.502462605,40854.84059932562,63.0,1.0,2018.0
371,0.12517820013215572,-0.0895375827944035,-0.041981082454523706,10829.405738900807,-49564.515837411636,-10624417.771146532,43884.7060831629,0.14649094979147503,-0.1151444583652777,-0.041142541752950894,11635.618097849505,-58465.57670083555,-17793581.771203823,39982.88430445103,64.0,1.0,2018.0
